1호선,제기동,2,1,1,10
1호선,제기동,2,2,1,7
1호선,제기동,2,2,2,4
1호선,제기동,2,2,3,6
1호선,제기동,2,2,4,9
1호선,제기동,2,3,4,9
1호선,제기동,2,3,1,12
1호선,제기동,2,3,2,9
1호선,제기동,2,3,3,7
1호선,제기동,2,4,3,5
1호선,제기동,2,4,4,9
1호선,제기동,2,4,2,7
1호선,제기동,2,4,1,10
1호선,제기동,2,5,3,8
1호선,제기동,2,5,2,6
1호선,제기동,2,5,4,12
1호선,제기동,2,5,1,11
1호선,제기동,2,6,4,7
1호선,제기동,2,6,2,9
1호선,제기동,2,6,1,11
1호선,제기동,2,6,3,5
1호선,제기동,2,7,2,5
1호선,제기동,2,7,1,8
1호선,제기동,2,7,4,6
1호선,제기동,2,7,3,5
1호선,제기동,2,8,1,7
1호선,제기동,2,8,2,3
1호선,제기동,2,8,3,4
1호선,제기동,2,8,4,8
1호선,제기동,2,9,4,8
1호선,제기동,2,9,1,7
1호선,제기동,2,9,2,5
1호선,제기동,2,9,3,5
1호선,제기동,2,10,3,5
1호선,제기동,2,10,2,6
1호선,제기동,2,10,1,7
1호선,제기동,2,10,4,6
1호선,종각,1,1,4,11
1호선,종각,1,1,3,11
1호선,종각,1,1,2,11
1호선,종각,1,1,1,11
1호선,종각,1,2,4,9
1호선,종각,1,2,3,9
1호선,종각,1,2,2,9
1호선,종각,1,2,1,9
1호선,종각,1,3,4,7
1호선,종각,1,3,3,7
1호선,종각,1,3,2,7
1호선,종각,1,3,1,7
1호선,종각,1,4,3,8
1호선,종각,1,4,4,8
1호선,종각,1,4,1,8
1호선,종각,1,4,2,8
1호선,종각,1,5,1,9
1호선,종각,1,5,3,9
1호선,종각,1,5,4,9
1호선,종각,1,5,2,9
1호선,종각,1,6,1,8
1호선,종각,1,6,2,8
1호선,종각,1,6,4,8
1호선,종각,1,6,3,8
1호선,종각,1,7,4,8
1호선,종각,1,7,3,8
1호선,종각,1,7,1,8
1호선,종각,1,7,2,8
1호선,종각,1,8,4,9
1호선,종각,1,8,3,9
1호선,종각,1,8,2,9
1호선,종각,1,8,1,9
1호선,종각,1,9,3,9
1호선,종각,1,9,2,9
1호선,종각,1,9,1,9
1호선,종각,1,9,4,9
1호선,종각,1,10,3,9
1호선,종각,1,10,2,9
1호선,종각,1,10,1,9
1호선,종각,1,10,4,9
1호선,종각,2,1,1,11
1호선,종각,2,1,2,11
1호선,종각,2,1,3,11
1호선,종각,2,1,4,11
1호선,종각,2,2,1,10
1호선,종각,2,2,2,10
1호선,종각,2,2,4,10
1호선,종각,2,2,3,10
1호선,종각,2,3,1,10
1호선,종각,2,3,3,10
1호선,종각,2,3,2,10
1호선,종각,2,3,4,10
1호선,종각,2,4,1,9
1호선,종각,2,4,2,9
1호선,종각,2,4,3,9
1호선,종각,2,4,4,9
1호선,종각,2,5,3,8
1호선,종각,2,5,2,8
1호선,종각,2,5,1,8
1호선,종각,2,5,4,8
1호선,종각,2,6,1,8
1호선,종각,2,6,2,8
1호선,종각,2,6,3,8
1호선,종각,2,6,4,8
1호선,종각,2,7,3,8
1호선,종각,2,7,2,8
1호선,종각,2,7,1,8
1호선,종각,2,7,4,8
1호선,종각,2,8,1,9
1호선,종각,2,8,2,9
1호선,종각,2,8,3,9
1호선,종각,2,8,4,9
1호선,종각,2,9,1,8
1호선,종각,2,9,2,8
1호선,종각,2,9,4,8
1호선,종각,2,9,3,8
1호선,종각,2,10,1,9
1호선,종각,2,10,3,9
1호선,종각,2,10,2,9
1호선,종각,2,10,4,9
1호선,종로3가,1,1,4,14
1호선,종로3가,1,1,2,11
1호선,종로3가,1,1,1,11
1호선,종로3가,1,1,3,15
1호선,종로3가,1,2,1,14
1호선,종로3가,1,2,2,11
1호선,종로3가,1,2,3,11.5
1호선,종로3가,1,2,4,11
1호선,종로3가,1,3,1,12
1호선,종로3가,1,3,3,11
1호선,종로3가,1,3,4,10
1호선,종로3가,1,3,2,11
1호선,종로3가,1,4,4,10
1호선,종로3가,1,4,1,9
1호선,종로3가,1,4,2,10
1호선,종로3가,1,4,3,9.5
1호선,종로3가,1,5,4,10
1호선,종로3가,1,5,3,10
1호선,종로3가,1,5,2,9
1호선,종로3가,1,5,1,9
1호선,종로3가,1,6,4,9.5
1호선,종로3가,1,6,3,10
1호선,종로3가,1,6,2,9
1호선,종로3가,1,6,1,9
1호선,종로3가,1,7,1,9
1호선,종로3가,1,7,3,9
1호선,종로3가,1,7,4,9
1호선,종로3가,1,7,2,9.5
1호선,종로3가,1,8,4,9
1호선,종로3가,1,8,3,10
1호선,종로3가,1,8,2,10.5
1호선,종로3가,1,8,1,10
1호선,종로3가,1,9,1,9
1호선,종로3가,1,9,4,9.5
1호선,종로3가,1,9,3,10
1호선,종로3가,1,9,2,10
1호선,종로3가,1,10,3,5
1호선,종로3가,1,10,2,4.5
1호선,종로3가,1,10,1,9
1호선,종로3가,1,10,4,9
1호선,종로3가,2,1,2,3
1호선,종로3가,2,1,3,2.5
1호선,종로3가,2,1,1,3
1호선,종로3가,2,1,4,3
1호선,종로3가,2,2,4,11
1호선,종로3가,2,2,1,3
1호선,종로3가,2,2,2,2
1호선,종로3가,2,2,3,4
1호선,종로3가,2,3,1,10
1호선,종로3가,2,3,2,10
1호선,종로3가,2,3,3,11
1호선,종로3가,2,3,4,10
1호선,종로3가,2,4,3,8
1호선,종로3가,2,4,2,8
1호선,종로3가,2,4,1,10
1호선,종로3가,2,4,4,9
1호선,종로3가,2,5,2,9
1호선,종로3가,2,5,1,9.5
1호선,종로3가,2,5,4,10
1호선,종로3가,2,5,3,10
1호선,종로3가,2,6,4,9
1호선,종로3가,2,6,1,9
1호선,종로3가,2,6,2,9.5
1호선,종로3가,2,6,3,10
1호선,종로3가,2,7,4,9
1호선,종로3가,2,7,1,9
1호선,종로3가,2,7,2,9.5
1호선,종로3가,2,7,3,9
1호선,종로3가,2,8,1,9
1호선,종로3가,2,8,2,9.5
1호선,종로3가,2,8,4,9.5
1호선,종로3가,2,8,3,9
1호선,종로3가,2,9,4,12
1호선,종로3가,2,9,3,11
1호선,종로3가,2,9,2,10
1호선,종로3가,2,9,1,10
1호선,종로3가,2,10,3,17
1호선,종로3가,2,10,4,10.1
1호선,종로3가,2,10,2,13
1호선,종로3가,2,10,1,12
1호선,종로5가,1,1,1,10
1호선,종로5가,1,1,2,10
1호선,종로5가,1,1,3,10
1호선,종로5가,1,1,4,10
1호선,종로5가,1,2,4,11
1호선,종로5가,1,2,3,11
1호선,종로5가,1,2,2,11
1호선,종로5가,1,2,1,11
1호선,종로5가,1,3,4,10
1호선,종로5가,1,3,3,10
1호선,종로5가,1,3,1,10
1호선,종로5가,1,3,2,10
1호선,종로5가,1,4,1,10
1호선,종로5가,1,4,2,10
1호선,종로5가,1,4,4,10
1호선,종로5가,1,4,3,10
1호선,종로5가,1,5,4,10
1호선,종로5가,1,5,3,10
1호선,종로5가,1,5,2,10
1호선,종로5가,1,5,1,10
1호선,종로5가,1,6,4,9
1호선,종로5가,1,6,1,9
1호선,종로5가,1,6,3,9
1호선,종로5가,1,6,2,9
1호선,종로5가,1,7,2,9
1호선,종로5가,1,7,3,9
1호선,종로5가,1,7,4,9
1호선,종로5가,1,7,1,9
1호선,종로5가,1,8,4,9
1호선,종로5가,1,8,3,9
1호선,종로5가,1,8,2,9
1호선,종로5가,1,8,1,9
1호선,종로5가,1,9,2,10
1호선,종로5가,1,9,1,10
1호선,종로5가,1,9,3,10
1호선,종로5가,1,9,4,10
1호선,종로5가,1,10,4,10
1호선,종로5가,1,10,3,10
1호선,종로5가,1,10,2,10
1호선,종로5가,1,10,1,10
1호선,종로5가,2,1,1,8
1호선,종로5가,2,1,2,8
1호선,종로5가,2,1,4,8
1호선,종로5가,2,1,3,8
1호선,종로5가,2,2,1,9
1호선,종로5가,2,2,2,9
1호선,종로5가,2,2,3,9
1호선,종로5가,2,2,4,9
1호선,종로5가,2,3,3,9
1호선,종로5가,2,3,2,9
1호선,종로5가,2,3,1,9
1호선,종로5가,2,3,4,9
1호선,종로5가,2,4,1,9
1호선,종로5가,2,4,2,9
1호선,종로5가,2,4,4,9
1호선,종로5가,2,4,3,9
1호선,종로5가,2,5,1,9
1호선,종로5가,2,5,3,9
1호선,종로5가,2,5,2,9
1호선,종로5가,2,5,4,9
1호선,종로5가,2,6,3,9
1호선,종로5가,2,6,2,9
1호선,종로5가,2,6,1,9
1호선,종로5가,2,6,4,9
1호선,종로5가,2,7,3,9
1호선,종로5가,2,7,2,10
1호선,종로5가,2,7,1,10
1호선,종로5가,2,7,4,9
1호선,종로5가,2,8,3,10
1호선,종로5가,2,8,2,10
1호선,종로5가,2,8,1,10
1호선,종로5가,2,8,4,10
1호선,종로5가,2,9,1,9
1호선,종로5가,2,9,2,9
1호선,종로5가,2,9,3,9
1호선,종로5가,2,9,4,9
1호선,종로5가,2,10,1,9
1호선,종로5가,2,10,2,9
1호선,종로5가,2,10,3,10
1호선,종로5가,2,10,4,8
